image_id,class
ISIC_0055907,1
ISIC_0055941,0
ISIC_0055954,1
ISIC_0055960,1
ISIC_0055976,1
ISIC_0056000,0
ISIC_0056031,0
ISIC_0056046,1
ISIC_0056077,0
ISIC_0056102,1
ISIC_0056167,1
ISIC_0056182,0
ISIC_0056185,1
ISIC_0056192,1
ISIC_0056209,1
ISIC_0056210,1
ISIC_0056214,1
ISIC_0056253,0
ISIC_0056275,0
ISIC_0056281,0
ISIC_0056303,1
ISIC_0056316,0
ISIC_0056373,0
ISIC_0056397,0
ISIC_0056439,0
ISIC_0056443,0
ISIC_0056459,0
ISIC_0056487,1
ISIC_0056496,1
ISIC_0056502,0
ISIC_0056544,0
ISIC_0056554,1
ISIC_0056603,0
ISIC_0056604,1
ISIC_0056625,1
ISIC_0056638,1
ISIC_0056659,1
ISIC_0056664,0
ISIC_0056670,1
ISIC_0056721,1
ISIC_0056723,1
ISIC_0056739,1
ISIC_0056750,1
ISIC_0056751,1
ISIC_0056752,1
ISIC_0056793,1
ISIC_0056808,0
ISIC_0056822,0
ISIC_0056839,1
ISIC_0056853,0
ISIC_0056876,1
ISIC_0056884,0
ISIC_0056900,1
ISIC_0056901,1
ISIC_0056914,1
ISIC_0056938,1
ISIC_0056983,1
ISIC_0056992,0
ISIC_0057008,0
ISIC_0057016,1
ISIC_0057021,0
ISIC_0057025,1
ISIC_0057061,1
ISIC_0057071,0
ISIC_0057083,1
ISIC_0057095,0
ISIC_0057147,1
ISIC_0057173,1
ISIC_0057192,1
ISIC_0057206,0
ISIC_0057241,0
ISIC_0057257,1
ISIC_0057304,0
ISIC_0057323,1
ISIC_0057338,1
ISIC_0057369,1
ISIC_0057390,1
ISIC_0057440,0
ISIC_0057457,1
ISIC_0057459,0
ISIC_0057498,0
ISIC_0057539,1
ISIC_0057545,1
ISIC_0057554,1
ISIC_0057594,1
ISIC_0057605,0
ISIC_0057607,0
ISIC_0057609,1
ISIC_0057617,1
ISIC_0057634,1
ISIC_0057692,1
ISIC_0057693,0
ISIC_0057707,1
ISIC_0057710,0
ISIC_0057723,1
ISIC_0057727,1
ISIC_0057736,1
ISIC_0057763,0
ISIC_0057771,1
ISIC_0057786,0
ISIC_0057821,1
ISIC_0057823,1
ISIC_0057837,1
ISIC_0057870,1
ISIC_0057874,0
ISIC_0057889,1
ISIC_0057963,1
ISIC_0057973,1
ISIC_0057980,1
ISIC_0057988,0
ISIC_0057996,1
ISIC_0058000,1
ISIC_0058022,1
ISIC_0058036,1
ISIC_0058040,1
ISIC_0058047,1
ISIC_0058059,1
ISIC_0058075,1
ISIC_0058099,0
ISIC_0058127,1
ISIC_0058149,1
ISIC_0058156,0
ISIC_0058166,0
ISIC_0058176,1
ISIC_0058198,0
ISIC_0058206,1
ISIC_0058218,1
ISIC_0058256,1
ISIC_0058267,1
ISIC_0058284,1
ISIC_0058357,0
ISIC_0058361,0
ISIC_0058364,0
ISIC_0058366,1
ISIC_0058374,0
ISIC_0058380,1
ISIC_0058433,1
ISIC_0058436,0
ISIC_0058448,1
ISIC_0058453,1
ISIC_0058477,0
ISIC_0058493,0
ISIC_0058499,0
ISIC_0058508,1
ISIC_0058518,1
ISIC_0058548,1
ISIC_0058617,1
ISIC_0058634,0
ISIC_0058649,1
ISIC_0058683,0
ISIC_0058716,1
ISIC_0058747,0
ISIC_0058755,0
ISIC_0058761,0
ISIC_0058837,1
ISIC_0058863,1
ISIC_0058901,0
ISIC_0058906,0
ISIC_0058909,1
ISIC_0058935,1
ISIC_0058954,0
ISIC_0058998,0
ISIC_0059065,1
ISIC_0059069,1
ISIC_0059074,1
ISIC_0059077,1
ISIC_0059079,1
ISIC_0059104,1
ISIC_0059129,1
ISIC_0059208,0
ISIC_0059216,1
ISIC_0059230,0
ISIC_0059264,1
ISIC_0059267,0
ISIC_0059278,0
ISIC_0059301,1
ISIC_0059387,1
ISIC_0059412,1
ISIC_0059420,1
ISIC_0059427,1
ISIC_0059448,1
ISIC_0059467,0
ISIC_0059481,1
ISIC_0059486,1
ISIC_0059493,1
ISIC_0059495,1
ISIC_0059519,0
ISIC_0059543,0
ISIC_0059554,1
ISIC_0059601,1
ISIC_0059614,0
ISIC_0059718,0
ISIC_0059738,1
ISIC_0059753,0
ISIC_0059768,1
ISIC_0059808,1
ISIC_0059888,0
ISIC_0059892,1
ISIC_0059905,1
ISIC_0059910,0
ISIC_0059925,0
ISIC_0059941,1
ISIC_0059992,1
ISIC_0060017,1
ISIC_0060022,1
ISIC_0060080,1
ISIC_0060111,0
ISIC_0060132,1
ISIC_0060152,1
ISIC_0060155,1
ISIC_0060163,1
ISIC_0060216,1
ISIC_0060219,1
ISIC_0060225,1
ISIC_0060248,1
ISIC_0060268,0
ISIC_0060307,1
ISIC_0060308,1
ISIC_0060313,1
ISIC_0060375,1
ISIC_0060377,1
ISIC_0060390,1
ISIC_0060397,1
ISIC_0060399,1
ISIC_0060406,1
ISIC_0060431,1
ISIC_0060448,0
ISIC_0060459,1
ISIC_0060496,0
ISIC_0060517,0
ISIC_0060521,1
ISIC_0060530,0
ISIC_0060544,0
ISIC_0060558,1
ISIC_0060577,1
ISIC_0060589,1
ISIC_0060621,1
ISIC_0060638,1
ISIC_0060646,0
ISIC_0060656,1
ISIC_0060659,1
ISIC_0060672,1
ISIC_0060677,1
ISIC_0060693,1
ISIC_0060700,1
ISIC_0060703,1
ISIC_0060728,1
ISIC_0060732,0
ISIC_0060749,1
ISIC_0060787,0
ISIC_0060795,1
ISIC_0060817,1
ISIC_0060822,0
ISIC_0060829,1
ISIC_0060943,0
ISIC_0060975,1
ISIC_0060978,1
ISIC_0061010,1
ISIC_0061014,0
ISIC_0061052,1
ISIC_0061070,1
ISIC_0061078,1
ISIC_0061086,1
ISIC_0061092,1
ISIC_0061104,1
ISIC_0061112,1
ISIC_0061133,0
ISIC_0061165,1
ISIC_0061195,1
ISIC_0061261,1
ISIC_0061278,1
ISIC_0061295,0
ISIC_0061317,0
ISIC_0061343,0
ISIC_0061352,0
ISIC_0061355,1
ISIC_0061359,1
ISIC_0061369,1
ISIC_0061404,1
ISIC_0061414,0
ISIC_0061475,1
ISIC_0061491,1
ISIC_0061506,0
ISIC_0061509,1
ISIC_0061531,1
ISIC_0061532,1
ISIC_0061553,1
ISIC_0061586,0
ISIC_0061590,0
ISIC_0061625,1
ISIC_0061626,1
ISIC_0061629,1
ISIC_0061649,0
ISIC_0061675,0
ISIC_0061709,1
ISIC_0061715,1
ISIC_0061716,0
ISIC_0061761,1
ISIC_0061833,1
ISIC_0061915,1
ISIC_0061971,1
ISIC_0061997,1
ISIC_0062028,0
ISIC_0062037,1
ISIC_0062087,1
ISIC_0062098,1
ISIC_0062103,1
ISIC_0062131,0
ISIC_0062162,1
ISIC_0062163,1
ISIC_0062181,1
ISIC_0062204,1
ISIC_0062241,1
ISIC_0062242,1
ISIC_0062246,0
ISIC_0062323,1
ISIC_0062337,0
ISIC_0062423,1
ISIC_0062434,1
ISIC_0062442,1
ISIC_0062471,1
ISIC_0062485,0
ISIC_0062540,0
ISIC_0062547,1
ISIC_0062589,1
ISIC_0062602,1
ISIC_0062628,1
ISIC_0062633,1
ISIC_0062680,1
ISIC_0062684,1
ISIC_0062702,1
ISIC_0062708,1
ISIC_0062712,1
ISIC_0062748,0
ISIC_0062772,0
ISIC_0062777,0
ISIC_0062783,0
ISIC_0062787,0
ISIC_0062790,0
ISIC_0062792,1
ISIC_0062809,1
ISIC_0062810,0
ISIC_0062864,1
ISIC_0062869,1
ISIC_0062872,0
ISIC_0062924,0
ISIC_0062925,1
ISIC_0062980,1
ISIC_0063002,1
ISIC_0063026,1
ISIC_0063030,0
ISIC_0063040,0
ISIC_0063070,1
ISIC_0063087,1
ISIC_0063093,1
ISIC_0063109,1
ISIC_0063115,0
ISIC_0063131,1
ISIC_0063143,1
ISIC_0063153,1
ISIC_0063157,1
ISIC_0063164,1
ISIC_0063174,1
ISIC_0063214,0
ISIC_0063228,1
ISIC_0063245,0
ISIC_0063252,0
ISIC_0063266,1
ISIC_0063271,1
ISIC_0063289,1
ISIC_0063294,0
ISIC_0063300,1
ISIC_0063373,1
ISIC_0063391,0
ISIC_0063450,1
ISIC_0063464,1
ISIC_0063472,0
ISIC_0063475,1
ISIC_0063484,0
ISIC_0063521,1
ISIC_0063528,1
ISIC_0063595,1
ISIC_0063598,1
ISIC_0063603,0
ISIC_0063639,0
ISIC_0063693,1
ISIC_0063745,0
ISIC_0063757,1
ISIC_0063792,1
ISIC_0063811,1
ISIC_0063820,0
ISIC_0063829,1
ISIC_0063836,1
ISIC_0063852,1
ISIC_0063872,1
ISIC_0063885,1
ISIC_0063957,0
ISIC_0063962,0
ISIC_0063971,1
ISIC_0063980,1
ISIC_0063986,0
ISIC_0064020,0
ISIC_0064069,0
ISIC_0064072,1
ISIC_0064089,1
ISIC_0064114,1
ISIC_0064145,0
ISIC_0064157,1
ISIC_0064187,0
ISIC_0064189,0
ISIC_0064195,1
ISIC_0064212,1
ISIC_0064213,1
ISIC_0064217,0
ISIC_0064281,1
ISIC_0064335,0
ISIC_0064342,1
ISIC_0064349,1
ISIC_0064362,0
ISIC_0064376,1
ISIC_0064396,1
ISIC_0064416,1
ISIC_0064423,1
ISIC_0064427,1
ISIC_0064428,1
ISIC_0064448,1
ISIC_0064485,0
ISIC_0064488,0
ISIC_0064489,0
ISIC_0064538,1
ISIC_0064646,1
ISIC_0064660,1
ISIC_0064673,1
ISIC_0064676,1
ISIC_0064693,1
ISIC_0064710,0
ISIC_0064742,1
ISIC_0064773,0
ISIC_0064791,0
ISIC_0064794,0
ISIC_0064800,1
ISIC_0064803,1
ISIC_0064854,0
ISIC_0064866,0
ISIC_0064910,1
ISIC_0064934,1
ISIC_0064943,1
ISIC_0064956,0
ISIC_0064979,0
ISIC_0064993,1
ISIC_0065006,1
ISIC_0065057,1
ISIC_0065062,1
ISIC_0065091,1
ISIC_0065133,1
ISIC_0065137,0
ISIC_0065142,1
ISIC_0065181,1
ISIC_0065192,1
ISIC_0065210,1
ISIC_0065222,0
ISIC_0065247,1
ISIC_0065251,0
ISIC_0065260,0
ISIC_0065275,0
ISIC_0065278,1
ISIC_0065313,1
ISIC_0065332,0
ISIC_0065342,0
ISIC_0065346,1
ISIC_0065374,1
ISIC_0065405,0
ISIC_0065521,1
ISIC_0065539,1
ISIC_0065550,1
ISIC_0065563,0
ISIC_0065572,0
ISIC_0065597,1
ISIC_0065615,1
ISIC_0065619,0
ISIC_0065675,1
ISIC_0065697,1
ISIC_0065720,1
ISIC_0065723,1
ISIC_0065728,1
ISIC_0065735,1
ISIC_0065740,1
ISIC_0065746,1
ISIC_0065767,1
ISIC_0065768,0
ISIC_0065783,0
ISIC_0065796,0
ISIC_0065801,1
ISIC_0065807,1
ISIC_0065883,1
ISIC_0065904,1
ISIC_0065911,0
ISIC_0065921,1
ISIC_0065943,1
ISIC_0065974,1
ISIC_0065977,0
ISIC_0065980,1
ISIC_0066022,0
ISIC_0066063,0
ISIC_0066066,1
ISIC_0066085,1
ISIC_0066086,1
ISIC_0066098,1
ISIC_0066118,0
ISIC_0066154,1
ISIC_0066181,1
ISIC_0066208,0
ISIC_0066213,1
ISIC_0066225,1
ISIC_0066330,0
ISIC_0066339,0
ISIC_0066348,0
ISIC_0066358,1
ISIC_0066359,1
ISIC_0066371,0
ISIC_0066403,1
ISIC_0066421,1
ISIC_0066429,1
ISIC_0066448,1
ISIC_0066480,0
ISIC_0066510,0
ISIC_0066533,1
ISIC_0066550,0
ISIC_0066564,1
ISIC_0066567,0
ISIC_0066584,0
ISIC_0066589,1
ISIC_0066600,1
ISIC_0066603,1
ISIC_0066640,0
ISIC_0066643,1
ISIC_0066647,0
ISIC_0066649,1
ISIC_0066724,0
ISIC_0066734,1
ISIC_0066767,1
ISIC_0066769,1
ISIC_0066867,1
ISIC_0066871,0
ISIC_0066878,1
ISIC_0066935,1
ISIC_0066964,0
ISIC_0067037,0
ISIC_0067043,1
ISIC_0067054,1
ISIC_0067074,0
ISIC_0067172,0
ISIC_0067205,1
ISIC_0067211,0
ISIC_0067219,0
ISIC_0067233,1
ISIC_0067243,1
ISIC_0067253,1
ISIC_0067284,1
ISIC_0067294,0
ISIC_0067307,1
ISIC_0067308,1
ISIC_0067326,1
ISIC_0067333,1
ISIC_0067335,1
ISIC_0067417,1
ISIC_0067427,0
ISIC_0067452,1
ISIC_0067459,0
ISIC_0067487,1
ISIC_0067506,0
ISIC_0067512,1
ISIC_0067543,1
ISIC_0067621,1
ISIC_0067628,1
ISIC_0067649,0
ISIC_0067667,1
ISIC_0067767,1
ISIC_0067773,0
ISIC_0067816,1
ISIC_0067845,1
ISIC_0067854,0
ISIC_0067873,1
ISIC_0067903,1
ISIC_0067964,0
ISIC_0067966,0
ISIC_0067970,0
ISIC_0068000,1
ISIC_0068028,0
ISIC_0068088,0
ISIC_0068089,0
ISIC_0068115,1
ISIC_0068116,1
ISIC_0068122,0
ISIC_0068137,1
ISIC_0068164,1
ISIC_0068198,0
ISIC_0068200,1
ISIC_0068209,1
ISIC_0068228,0
ISIC_0068246,0
ISIC_0068276,1
ISIC_0068309,1
ISIC_0068310,1
ISIC_0068315,1
ISIC_0068368,0
ISIC_0068423,0
ISIC_0068427,1
ISIC_0068445,0
ISIC_0068453,0
ISIC_0068488,1
ISIC_0068548,1
ISIC_0068554,1
ISIC_0068561,0
ISIC_0068627,1
ISIC_0068656,0
ISIC_0068661,0
ISIC_0068677,1
ISIC_0068696,1
ISIC_0068699,0
ISIC_0068700,1
ISIC_0068726,0
ISIC_0068762,1
ISIC_0068766,1
ISIC_0068768,1
ISIC_0068782,1
ISIC_0068808,1
ISIC_0068818,1
ISIC_0068851,1
ISIC_0068853,0
ISIC_0068863,0
ISIC_0068886,1
ISIC_0068897,1
ISIC_0068900,1
ISIC_0068907,1
ISIC_0068950,1
ISIC_0068966,1
ISIC_0069058,1
ISIC_0069093,1
ISIC_0069098,1
ISIC_0069142,0
ISIC_0069154,1
ISIC_0069179,1
ISIC_0069210,1
ISIC_0069239,0
ISIC_0069240,0
ISIC_0069254,1
ISIC_0069262,1
ISIC_0069264,1
ISIC_0069273,1
ISIC_0069293,1
ISIC_0069324,1
ISIC_0069370,1
ISIC_0069373,1
ISIC_0069380,1
ISIC_0069413,0
ISIC_0069440,0
ISIC_0069455,0
ISIC_0069457,1
ISIC_0069488,1
ISIC_0069511,1
ISIC_0069540,1
ISIC_0069547,0
ISIC_0069622,1
ISIC_0069645,0
ISIC_0069667,1
ISIC_0069672,0
ISIC_0069753,1
ISIC_0069791,1
ISIC_0069901,0
ISIC_0069903,0
ISIC_0069921,0
ISIC_0069922,1
ISIC_0069933,1
ISIC_0070025,0
ISIC_0070046,1
ISIC_0070051,1
ISIC_0070061,1
ISIC_0070068,1
ISIC_0070110,1
ISIC_0070118,1
ISIC_0070130,0
ISIC_0070142,0
ISIC_0070163,1
ISIC_0070169,0
ISIC_0070216,0
ISIC_0070217,1
ISIC_0070227,1
ISIC_0070246,1
ISIC_0070253,1
ISIC_0070283,1
ISIC_0070291,0
ISIC_0070316,1
ISIC_0070363,1
ISIC_0070364,1
ISIC_0070373,0
ISIC_0070412,1
ISIC_0070417,1
ISIC_0070419,1
ISIC_0070516,1
ISIC_0070521,1
ISIC_0070547,0
ISIC_0070554,0
ISIC_0070601,1
ISIC_0070606,0
ISIC_0070623,1
ISIC_0070631,0
ISIC_0070637,0
ISIC_0070692,0
ISIC_0070727,1
ISIC_0070816,1
ISIC_0070818,0
ISIC_0070857,0
ISIC_0070888,1
ISIC_0070915,0
ISIC_0070933,1
ISIC_0070947,0
ISIC_0070990,1
ISIC_0071012,1
ISIC_0071019,0
ISIC_0071069,1
ISIC_0071107,0
ISIC_0071121,0
ISIC_0071138,1
ISIC_0071175,0
ISIC_0071189,0
ISIC_0071192,1
ISIC_0071193,1
ISIC_0071208,1
ISIC_0071218,1
ISIC_0071239,1
ISIC_0071258,1
ISIC_0071324,1
ISIC_0071334,0
ISIC_0071346,1
ISIC_0071388,1
ISIC_0071407,0
ISIC_0071430,1
ISIC_0071434,1
ISIC_0071470,1
ISIC_0071488,0
ISIC_0071506,0
ISIC_0071518,0
ISIC_0071547,0
ISIC_0071560,0
ISIC_0071564,0
ISIC_0071572,0
ISIC_0071583,1
ISIC_0071600,1
ISIC_0071612,1
ISIC_0071642,1
ISIC_0071648,1
ISIC_0071651,1
ISIC_0071691,0
ISIC_0071693,1
ISIC_0071707,1
ISIC_0071722,1
ISIC_0071767,1
ISIC_0071771,1
ISIC_0071776,1
ISIC_0071788,1
ISIC_0071797,1
ISIC_0071826,1
ISIC_0071834,1
ISIC_0071835,0
ISIC_0071872,0
ISIC_0071898,0
ISIC_0071913,1
ISIC_0071951,1
ISIC_0071954,0
ISIC_0071959,1
ISIC_0071986,0
ISIC_0071996,1
ISIC_0072005,0
ISIC_0072007,0
ISIC_0072041,1
ISIC_0072121,1
ISIC_0072143,1
ISIC_0072168,0
ISIC_0072171,1
ISIC_0072194,1
ISIC_0072195,1
ISIC_0072204,1
ISIC_0072286,1
ISIC_0072423,0
ISIC_0072452,0
ISIC_0072472,0
ISIC_0072496,1
ISIC_0072512,0
ISIC_0072518,0
ISIC_0072522,1
ISIC_0072531,1
ISIC_0072537,0
ISIC_0072564,1
ISIC_0072569,1
ISIC_0072574,1
ISIC_0072582,1
ISIC_0072586,1
ISIC_0072601,1
ISIC_0072609,0
ISIC_0072691,1
ISIC_0072714,1
ISIC_0072733,1
ISIC_0072781,0
ISIC_0072824,1
ISIC_0072828,1
ISIC_0072838,0
ISIC_0072892,0
ISIC_0072923,1
ISIC_0072939,1
ISIC_0072953,1
ISIC_0072976,1
ISIC_0073054,1
ISIC_0073097,1
ISIC_0073115,1
ISIC_0073143,1
ISIC_0073210,1
ISIC_0073227,1
