image_id,class
ISIC_0034034,1
ISIC_0026669,0
ISIC_0025097,1
ISIC_0027395,0
ISIC_0030060,1
ISIC_0030266,0
ISIC_0027225,0
ISIC_0031015,0
ISIC_0030295,0
ISIC_0025462,0
ISIC_0025560,0
ISIC_0029225,0
ISIC_0029983,0
ISIC_0034239,1
ISIC_0032411,0
ISIC_0031411,0
ISIC_0026306,0
ISIC_0026354,0
ISIC_0032301,0
ISIC_0024840,0
ISIC_0026599,0
ISIC_0032254,0
ISIC_0025056,0
ISIC_0034086,0
ISIC_0024344,0
ISIC_0027423,0
ISIC_0026879,0
ISIC_0027412,0
ISIC_0027390,0
ISIC_0026305,0
ISIC_0025888,0
ISIC_0029858,0
ISIC_0029178,0
ISIC_0030237,0
ISIC_0031635,0
ISIC_0027542,0
ISIC_0026602,0
ISIC_0032118,0
ISIC_0027653,0
ISIC_0025559,0
ISIC_0026460,0
ISIC_0024604,0
ISIC_0029888,0
ISIC_0031310,1
ISIC_0033122,1
ISIC_0028700,0
ISIC_0031805,0
ISIC_0024434,0
ISIC_0031884,0
ISIC_0028921,0
ISIC_0028049,0
ISIC_0029186,0
ISIC_0027632,0
ISIC_0029769,0
ISIC_0031279,0
ISIC_0029785,0
ISIC_0026635,0
ISIC_0029751,0
ISIC_0024722,0
ISIC_0025201,0
ISIC_0033724,0
ISIC_0030287,0
ISIC_0031970,0
ISIC_0029373,0
ISIC_0031656,0
ISIC_0025603,1
ISIC_0026161,0
ISIC_0032781,0
ISIC_0029507,0
ISIC_0027656,0
ISIC_0033427,0
ISIC_0031462,0
ISIC_0025295,0
ISIC_0031636,0
ISIC_0024802,0
ISIC_0026025,0
ISIC_0032000,0
ISIC_0033188,0
ISIC_0029054,0
ISIC_0031785,0
ISIC_0027775,0
ISIC_0033506,0
ISIC_0029395,0
ISIC_0032213,0
ISIC_0024559,0
ISIC_0031377,1
ISIC_0034141,1
ISIC_0029106,0
ISIC_0027260,1
ISIC_0030918,0
ISIC_0029410,0
ISIC_0028787,0
ISIC_0026436,0
ISIC_0031683,0
ISIC_0025843,0
ISIC_0032083,0
ISIC_0030695,1
ISIC_0024364,0
ISIC_0031172,0
ISIC_0031508,0
ISIC_0024415,0
ISIC_0032478,0
ISIC_0029664,0
ISIC_0028263,0
ISIC_0030214,0
ISIC_0031145,0
ISIC_0028078,0
ISIC_0030087,0
ISIC_0026580,0
ISIC_0028845,0
ISIC_0030051,0
ISIC_0026805,0
ISIC_0030780,0
ISIC_0031867,0
ISIC_0026344,0
ISIC_0028813,0
ISIC_0025546,1
ISIC_0025124,0
ISIC_0028332,0
ISIC_0031434,0
ISIC_0031237,0
ISIC_0025849,0
ISIC_0025025,0
ISIC_0029517,0
ISIC_0025846,0
ISIC_0032317,0
ISIC_0030274,0
ISIC_0026004,0
ISIC_0030943,0
ISIC_0032281,0
ISIC_0025259,0
ISIC_0029361,0
ISIC_0029583,0
ISIC_0029164,0
ISIC_0032319,0
ISIC_0026232,0
ISIC_0025241,0
ISIC_0027787,0
ISIC_0031801,0
ISIC_0032097,0
ISIC_0025774,0
ISIC_0028433,0
ISIC_0028394,0
ISIC_0029024,0
ISIC_0031208,1
ISIC_0024788,0
ISIC_0028205,0
ISIC_0024950,0
ISIC_0026864,0
ISIC_0032069,0
ISIC_0028886,0
ISIC_0032108,0
ISIC_0030516,0
ISIC_0028471,0
ISIC_0032229,0
ISIC_0028157,0
ISIC_0026778,0
ISIC_0028551,0
ISIC_0027077,0
ISIC_0028883,0
ISIC_0024974,0
ISIC_0029184,0
ISIC_0027313,0
ISIC_0024342,0
ISIC_0026935,0
ISIC_0031422,0
ISIC_0027485,0
ISIC_0027599,0
ISIC_0029905,0
ISIC_0032263,0
ISIC_0024610,0
ISIC_0029625,0
ISIC_0028969,1
ISIC_0029832,0
ISIC_0029799,0
ISIC_0024439,0
ISIC_0028727,0
ISIC_0026619,0
ISIC_0026543,0
ISIC_0025682,0
ISIC_0030315,0
ISIC_0029111,0
ISIC_0024363,0
ISIC_0028626,0
ISIC_0031665,0
ISIC_0026948,0
ISIC_0026292,0
ISIC_0032892,1
ISIC_0027912,0
ISIC_0025820,0
ISIC_0026387,0
ISIC_0025609,0
ISIC_0030479,0
ISIC_0026906,0
ISIC_0027625,0
ISIC_0026272,0
ISIC_0026366,0
ISIC_0027763,0
ISIC_0034237,0
ISIC_0033145,0
ISIC_0031969,0
ISIC_0030246,1
ISIC_0027251,0
ISIC_0032122,0
ISIC_0024534,0
ISIC_0025720,0
ISIC_0031463,0
ISIC_0027462,0
ISIC_0026859,0
ISIC_0026894,0
ISIC_0032088,0
ISIC_0028575,0
ISIC_0031324,0
ISIC_0029008,0
ISIC_0032048,0
ISIC_0028013,0
ISIC_0029221,0
ISIC_0028015,0
ISIC_0029553,0
ISIC_0030503,0
ISIC_0029236,0
ISIC_0028951,0
ISIC_0030112,0
ISIC_0030050,0
ISIC_0032130,0
ISIC_0030415,0
ISIC_0026238,0
ISIC_0029960,0
ISIC_0030049,0
ISIC_0028305,0
ISIC_0030736,0
ISIC_0031835,0
ISIC_0028477,0
ISIC_0025191,0
ISIC_0025404,0
ISIC_0024874,0
ISIC_0026188,1
ISIC_0031936,0
ISIC_0024647,1
ISIC_0031905,0
ISIC_0027288,0
ISIC_0033269,1
ISIC_0028019,0
ISIC_0024650,0
ISIC_0030357,0
ISIC_0025994,0
ISIC_0033479,1
ISIC_0033688,0
ISIC_0025348,0
ISIC_0025458,0
ISIC_0028786,0
ISIC_0027061,0
ISIC_0026822,0
ISIC_0027666,0
ISIC_0031895,0
ISIC_0029661,0
ISIC_0026184,0
ISIC_0025615,0
ISIC_0031370,0
ISIC_0024621,0
ISIC_0026850,0
ISIC_0025910,0
ISIC_0029511,0
ISIC_0025478,0
ISIC_0025190,0
ISIC_0028597,0
ISIC_0026944,0
ISIC_0027749,0
ISIC_0030199,0
ISIC_0025410,0
ISIC_0026888,0
ISIC_0029333,0
ISIC_0029886,0
ISIC_0032512,0
ISIC_0027543,0
ISIC_0031477,0
ISIC_0031544,0
ISIC_0026128,0
ISIC_0032797,1
ISIC_0029660,1
ISIC_0027914,0
ISIC_0024817,0
ISIC_0033825,0
ISIC_0031816,0
ISIC_0031730,0
ISIC_0031582,0
ISIC_0028634,0
ISIC_0026767,0
ISIC_0027479,0
ISIC_0029523,0
ISIC_0024349,0
ISIC_0032381,0
ISIC_0027945,0
ISIC_0031083,0
ISIC_0030547,0
ISIC_0028711,0
ISIC_0030657,0
ISIC_0031192,0
ISIC_0025751,1
ISIC_0026050,0
ISIC_0028364,0
ISIC_0026986,0
ISIC_0031328,0
ISIC_0029663,0
ISIC_0025892,0
ISIC_0027740,0
ISIC_0031548,0
ISIC_0032183,0
ISIC_0024362,0
ISIC_0030939,0
ISIC_0030745,0
ISIC_0025008,0
ISIC_0033706,0
ISIC_0027864,0
ISIC_0026038,0
ISIC_0027927,0
ISIC_0026938,0
ISIC_0028272,0
ISIC_0027587,0
ISIC_0029364,0
ISIC_0024544,0
ISIC_0026518,0
ISIC_0028508,1
ISIC_0029526,0
ISIC_0031833,0
ISIC_0028439,0
ISIC_0024736,0
ISIC_0026808,0
ISIC_0027080,0
ISIC_0029144,0
ISIC_0026345,0
ISIC_0032405,0
ISIC_0027438,0
ISIC_0024803,0
ISIC_0029281,1
ISIC_0032399,0
ISIC_0024927,0
ISIC_0033730,1
ISIC_0028102,0
ISIC_0027570,0
ISIC_0029633,0
ISIC_0029016,0
ISIC_0031602,0
ISIC_0031529,1
ISIC_0027994,0
ISIC_0033798,0
ISIC_0026413,0
ISIC_0031669,0
ISIC_0031998,0
ISIC_0024350,0
ISIC_0029370,1
ISIC_0024738,0
ISIC_0030853,0
ISIC_0027921,0
ISIC_0029198,0
ISIC_0031687,0
ISIC_0025092,0
ISIC_0028482,0
ISIC_0031273,0
ISIC_0028415,1
ISIC_0024433,0
ISIC_0026772,0
ISIC_0027386,0
ISIC_0032292,0
ISIC_0032406,0
ISIC_0024633,0
ISIC_0031139,0
ISIC_0028543,1
ISIC_0028268,0
ISIC_0030752,0
ISIC_0031995,0
ISIC_0031441,0
ISIC_0026997,0
ISIC_0024686,0
ISIC_0025886,0
ISIC_0025356,0
ISIC_0029814,0
ISIC_0031112,0
ISIC_0027272,0
ISIC_0024487,0
ISIC_0029150,0
ISIC_0028731,0
ISIC_0027600,0
ISIC_0030108,0
ISIC_0029812,0
ISIC_0025035,1
ISIC_0027351,0
ISIC_0034061,1
ISIC_0025681,0
ISIC_0029149,0
ISIC_0033632,0
ISIC_0027156,0
ISIC_0029253,0
ISIC_0028359,0
ISIC_0032858,0
ISIC_0030441,0
ISIC_0025318,0
ISIC_0028742,0
ISIC_0029906,0
ISIC_0025757,0
ISIC_0025648,0
ISIC_0032602,1
ISIC_0032400,1
ISIC_0027633,0
ISIC_0030875,0
ISIC_0033975,1
ISIC_0024898,1
ISIC_0025333,0
ISIC_0030858,0
ISIC_0031658,0
ISIC_0033172,0
ISIC_0024542,0
ISIC_0025002,0
ISIC_0025159,0
ISIC_0025556,0
ISIC_0030119,1
ISIC_0031545,1
ISIC_0028620,0
ISIC_0030512,1
ISIC_0026234,0
ISIC_0031288,0
ISIC_0025537,0
ISIC_0031098,0
ISIC_0030599,0
ISIC_0031792,0
ISIC_0031908,1
ISIC_0026036,0
ISIC_0028108,0
ISIC_0030221,0
ISIC_0025164,0
ISIC_0028904,0
ISIC_0030517,0
ISIC_0029204,0
ISIC_0025289,0
ISIC_0025859,0
ISIC_0032490,0
ISIC_0030613,0
ISIC_0029239,0
ISIC_0027163,1
ISIC_0032360,0
ISIC_0030957,0
ISIC_0030850,0
ISIC_0026204,0
ISIC_0027449,0
ISIC_0025887,0
ISIC_0028695,0
ISIC_0029366,0
ISIC_0026408,0
ISIC_0025060,0
ISIC_0024945,0
ISIC_0027934,0
ISIC_0030074,0
ISIC_0030869,0
ISIC_0031084,0
ISIC_0030989,0
ISIC_0032320,0
ISIC_0027618,0
ISIC_0030610,0
ISIC_0028751,0
ISIC_0033637,0
ISIC_0026322,0
ISIC_0026913,0
ISIC_0024992,0
ISIC_0032162,0
ISIC_0030987,0
ISIC_0028498,0
ISIC_0028519,1
ISIC_0026956,0
ISIC_0031114,0
ISIC_0025480,0
ISIC_0029729,0
ISIC_0026917,0
ISIC_0030224,0
ISIC_0030255,1
ISIC_0029042,0
ISIC_0033362,1
ISIC_0025217,0
ISIC_0028382,0
ISIC_0031807,0
ISIC_0031120,0
ISIC_0025850,0
ISIC_0029942,0
ISIC_0027236,0
ISIC_0030724,0
ISIC_0029723,0
ISIC_0031626,0
ISIC_0028514,0
ISIC_0025768,0
ISIC_0025349,0
ISIC_0027441,0
ISIC_0031921,0
ISIC_0029599,0
ISIC_0031447,0
ISIC_0027369,0
ISIC_0032117,0
ISIC_0027634,0
ISIC_0028480,0
ISIC_0030860,0
ISIC_0028210,0
ISIC_0029171,0
ISIC_0030842,0
ISIC_0029800,0
ISIC_0031235,0
ISIC_0031219,0
ISIC_0032459,0
ISIC_0025317,1
ISIC_0029330,0
ISIC_0026725,0
ISIC_0032408,1
ISIC_0030421,0
ISIC_0026258,1
ISIC_0027664,0
ISIC_0026160,0
ISIC_0031679,0
ISIC_0033470,1
ISIC_0032053,0
ISIC_0028038,0
ISIC_0025189,0
ISIC_0031047,0
ISIC_0032637,1
ISIC_0030411,0
ISIC_0030379,0
ISIC_0028819,0
ISIC_0025142,0
ISIC_0030937,0
ISIC_0031231,0
ISIC_0026616,0
ISIC_0025396,0
ISIC_0031416,0
ISIC_0030621,0
ISIC_0027886,0
ISIC_0031274,0
ISIC_0033495,0
ISIC_0028088,0
ISIC_0026474,0
ISIC_0027603,0
ISIC_0026691,0
ISIC_0031478,0
ISIC_0032412,0
ISIC_0032275,0
ISIC_0032499,0
ISIC_0033275,1
ISIC_0024585,0
ISIC_0025698,0
ISIC_0030692,0
ISIC_0024805,1
ISIC_0027241,0
ISIC_0025187,0
ISIC_0029702,0
ISIC_0027300,1
ISIC_0027459,0
ISIC_0033128,0
ISIC_0030834,0
ISIC_0027683,0
ISIC_0032846,0
ISIC_0031942,0
ISIC_0030475,0
ISIC_0032500,0
ISIC_0032332,0
ISIC_0030171,1
ISIC_0028625,0
ISIC_0027089,1
ISIC_0032457,0
ISIC_0029896,0
ISIC_0026431,0
ISIC_0031685,0
ISIC_0024640,1
ISIC_0030863,0
ISIC_0032504,1
ISIC_0024614,0
ISIC_0027840,0
ISIC_0027128,0
ISIC_0032035,0
ISIC_0024328,0
ISIC_0028304,0
ISIC_0028850,0
ISIC_0034022,1
ISIC_0031676,0
ISIC_0025919,0
ISIC_0024320,0
ISIC_0031224,0
ISIC_0027276,0
ISIC_0024459,1
ISIC_0032299,0
ISIC_0027489,0
ISIC_0030847,0
ISIC_0030686,0
ISIC_0026914,0
ISIC_0030523,0
ISIC_0033148,0
ISIC_0029421,0
ISIC_0027556,0
ISIC_0030496,0
ISIC_0030141,0
ISIC_0031788,0
ISIC_0026817,0
ISIC_0029749,0
ISIC_0025920,0
ISIC_0025739,0
ISIC_0027032,0
ISIC_0028277,0
ISIC_0025107,0
ISIC_0030156,0
ISIC_0029226,0
ISIC_0026841,0
ISIC_0030781,0
ISIC_0027682,0
ISIC_0033080,0
ISIC_0027132,0
ISIC_0033518,1
ISIC_0028762,0
ISIC_0025517,0
ISIC_0027147,0
ISIC_0028173,1
ISIC_0030762,0
ISIC_0030042,0
ISIC_0029428,0
ISIC_0025268,1
ISIC_0032838,0
ISIC_0027029,0
ISIC_0024900,1
ISIC_0026348,0
ISIC_0031162,0
ISIC_0027055,0
ISIC_0030164,0
ISIC_0026379,0
ISIC_0027894,0
ISIC_0024527,0
ISIC_0029155,0
ISIC_0031896,0
ISIC_0026235,0
ISIC_0030433,0
ISIC_0029282,0
ISIC_0029444,0
ISIC_0027409,0
ISIC_0028828,0
ISIC_0032152,1
ISIC_0026706,0
ISIC_0031610,0
ISIC_0030742,0
ISIC_0032387,0
ISIC_0025942,0
ISIC_0031265,0
ISIC_0032177,0
ISIC_0027823,0
ISIC_0031440,0
ISIC_0031458,0
ISIC_0024526,0
ISIC_0031946,0
ISIC_0026320,0
ISIC_0030186,0
ISIC_0024377,0
ISIC_0024541,0
ISIC_0029685,0
ISIC_0026356,0
ISIC_0026862,0
ISIC_0032143,0
ISIC_0028532,0
ISIC_0025802,0
ISIC_0030633,0
ISIC_0029876,0
ISIC_0028553,0
ISIC_0029618,0
ISIC_0029224,0
ISIC_0029228,0
ISIC_0030267,0
ISIC_0025737,0
ISIC_0030975,0
ISIC_0026499,0
ISIC_0025234,1
ISIC_0025736,0
ISIC_0024334,0
ISIC_0032208,0
ISIC_0030840,0
ISIC_0026228,0
ISIC_0032038,0
ISIC_0024607,0
ISIC_0032220,1
ISIC_0032241,0
ISIC_0025204,0
ISIC_0024868,0
ISIC_0024835,0
ISIC_0030312,0
ISIC_0031455,0
ISIC_0025479,0
ISIC_0027758,0
ISIC_0030538,0
ISIC_0024462,0
ISIC_0024357,0
ISIC_0031684,0
ISIC_0025293,0
ISIC_0026562,0
ISIC_0028940,0
ISIC_0030269,0
ISIC_0028135,0
ISIC_0024985,0
ISIC_0026229,1
ISIC_0032473,0
ISIC_0029887,0
ISIC_0028409,0
ISIC_0029543,0
ISIC_0027508,0
ISIC_0027376,0
ISIC_0026578,0
ISIC_0026252,0
ISIC_0026342,0
ISIC_0029104,0
ISIC_0025007,0
ISIC_0033686,0
ISIC_0027222,0
ISIC_0027245,0
ISIC_0032186,0
ISIC_0030117,0
ISIC_0028535,0
ISIC_0024701,1
ISIC_0025398,0
ISIC_0031307,0
ISIC_0025050,0
ISIC_0030079,0
ISIC_0031260,0
ISIC_0027493,0
ISIC_0026976,1
ISIC_0034036,1
ISIC_0024939,0
ISIC_0027221,0
ISIC_0032862,1
ISIC_0029324,0
ISIC_0024917,0
ISIC_0030456,0
ISIC_0030911,0
ISIC_0032672,1
ISIC_0026255,0
ISIC_0025841,0
ISIC_0031898,0
ISIC_0025024,0
ISIC_0025904,1
ISIC_0030603,0
ISIC_0024593,0
ISIC_0024876,0
ISIC_0031404,0
ISIC_0028213,0
ISIC_0026315,0
ISIC_0032780,0
ISIC_0026435,0
ISIC_0029314,0
ISIC_0029572,0
ISIC_0028953,0
ISIC_0024860,0
ISIC_0033253,0
ISIC_0024783,0
ISIC_0030495,0
ISIC_0033852,0
ISIC_0025082,0
ISIC_0030839,0
ISIC_0032081,1
ISIC_0032352,0
ISIC_0028046,0
ISIC_0026570,0
ISIC_0031682,0
ISIC_0027919,0
ISIC_0028726,0
ISIC_0024849,0
ISIC_0030596,0
ISIC_0027255,0
ISIC_0031655,0
ISIC_0026780,0
ISIC_0033984,0
ISIC_0029131,0
ISIC_0027701,0
ISIC_0028949,0
ISIC_0027813,0
ISIC_0028026,1
ISIC_0026242,0
ISIC_0025279,0
ISIC_0027234,1
ISIC_0031262,0
ISIC_0027445,0
ISIC_0027130,1
ISIC_0025538,0
ISIC_0026896,0
ISIC_0029257,0
ISIC_0029698,1
ISIC_0026110,0
ISIC_0031647,0
ISIC_0031892,0
ISIC_0028932,0
ISIC_0025882,0
ISIC_0028489,1
ISIC_0027808,0
ISIC_0024397,0
ISIC_0028461,0
ISIC_0032172,0
ISIC_0029387,0
ISIC_0024376,0
ISIC_0025439,1
ISIC_0029852,0
ISIC_0028185,0
ISIC_0026168,0
ISIC_0032079,1
ISIC_0026130,0
ISIC_0026127,0
ISIC_0028031,0
ISIC_0031627,0
ISIC_0031033,0
ISIC_0026860,0
ISIC_0024391,0
ISIC_0030215,0
ISIC_0030474,0
ISIC_0031948,0
ISIC_0033777,0
ISIC_0029086,0
ISIC_0030651,0
ISIC_0027723,0
ISIC_0025639,0
ISIC_0028328,0
ISIC_0032250,0
ISIC_0030968,0
ISIC_0024404,0
ISIC_0030263,0
ISIC_0028663,0
ISIC_0033179,0
ISIC_0028911,0
ISIC_0026334,0
ISIC_0024844,0
ISIC_0024594,0
ISIC_0026994,0
ISIC_0031113,0
ISIC_0027962,0
ISIC_0027424,0
ISIC_0029954,0
ISIC_0027267,0
ISIC_0028563,0
ISIC_0024563,0
ISIC_0032885,0
ISIC_0025701,0
ISIC_0030103,0
ISIC_0025569,0
ISIC_0025913,0
ISIC_0033241,1
ISIC_0029454,1
ISIC_0025839,0
ISIC_0029411,0
ISIC_0029183,0
ISIC_0025565,0
ISIC_0026432,0
ISIC_0027324,0
ISIC_0029028,1
ISIC_0033767,0
ISIC_0030688,0
ISIC_0026962,0
ISIC_0027359,1
ISIC_0030805,0
ISIC_0031534,0
ISIC_0025551,0
ISIC_0025401,0
ISIC_0027667,0
ISIC_0033883,1
ISIC_0024506,0
ISIC_0029717,0
ISIC_0029259,0
ISIC_0028501,0
ISIC_0028187,0
ISIC_0033477,1
ISIC_0031734,0
ISIC_0033263,0
ISIC_0030944,0
ISIC_0025740,0
ISIC_0027984,0
ISIC_0025085,1
ISIC_0030701,0
ISIC_0030729,0
ISIC_0026360,1
ISIC_0025307,0
ISIC_0024467,0
ISIC_0032484,0
ISIC_0032443,0
ISIC_0028855,0
ISIC_0032869,1
ISIC_0029477,0
ISIC_0027987,0
ISIC_0031854,0
ISIC_0027838,1
ISIC_0025469,0
ISIC_0030808,0
ISIC_0031456,0
ISIC_0029055,0
ISIC_0026953,0
ISIC_0025651,1
ISIC_0026535,0
ISIC_0025227,0
ISIC_0030832,0
ISIC_0026586,1
ISIC_0026703,0
ISIC_0027602,0
ISIC_0030726,0
ISIC_0029001,0
ISIC_0032601,0
ISIC_0024693,0
ISIC_0028243,0
ISIC_0031110,0
ISIC_0025725,0
ISIC_0026636,0
ISIC_0028164,0
ISIC_0025521,0
ISIC_0024977,0
ISIC_0030807,0
ISIC_0024878,0
ISIC_0029088,0
ISIC_0032886,0
ISIC_0026762,0
ISIC_0026063,0
ISIC_0028339,0
ISIC_0027647,0
ISIC_0026812,0
ISIC_0026651,0
ISIC_0031494,1
ISIC_0026003,0
ISIC_0026005,0
ISIC_0024685,0
ISIC_0028799,0
ISIC_0027349,0
ISIC_0027553,0
ISIC_0029574,1
ISIC_0025338,0
ISIC_0031741,1
ISIC_0026364,0
ISIC_0034133,0
