image_id,class
ISIC_0057193,0
ISIC_0057202,0
ISIC_0057259,0
ISIC_0057332,0
ISIC_0057381,0
ISIC_0057394,0
ISIC_0057419,0
ISIC_0057433,0
ISIC_0057434,0
ISIC_0057444,0
ISIC_0057454,0
ISIC_0057529,0
ISIC_0057631,1
ISIC_0057641,0
ISIC_0057648,0
ISIC_0057660,0
ISIC_0057674,0
ISIC_0057737,0
ISIC_0057743,0
ISIC_0057749,0
ISIC_0057784,0
ISIC_0057790,0
ISIC_0057812,0
ISIC_0057836,0
ISIC_0057840,0
ISIC_0057859,0
ISIC_0057886,0
ISIC_0057913,1
ISIC_0057914,1
ISIC_0057925,0
ISIC_0057927,0
ISIC_0057950,0
ISIC_0057959,0
ISIC_0057966,0
ISIC_0058027,0
ISIC_0058073,0
ISIC_0058094,0
ISIC_0058098,1
ISIC_0058106,0
ISIC_0058147,0
ISIC_0058157,0
ISIC_0058197,0
ISIC_0058228,0
ISIC_0058262,0
ISIC_0058351,0
ISIC_0058367,1
ISIC_0058417,0
ISIC_0058444,0
ISIC_0058481,0
ISIC_0058496,1
ISIC_0058541,0
ISIC_0058546,0
ISIC_0058570,0
ISIC_0058574,0
ISIC_0058582,0
ISIC_0058594,0
ISIC_0058606,0
ISIC_0058615,0
ISIC_0058657,0
ISIC_0058674,0
ISIC_0058710,0
ISIC_0058746,0
ISIC_0058752,0
ISIC_0058801,0
ISIC_0058808,0
ISIC_0058851,1
ISIC_0058874,0
ISIC_0058886,0
ISIC_0058887,1
ISIC_0058923,0
ISIC_0058946,0
ISIC_0058965,0
ISIC_0058980,0
ISIC_0059000,0
ISIC_0059001,0
ISIC_0059005,1
ISIC_0059067,0
ISIC_0059097,0
ISIC_0059143,0
ISIC_0059158,0
ISIC_0059179,0
ISIC_0059187,0
ISIC_0059214,0
ISIC_0059235,0
ISIC_0059240,0
ISIC_0059274,0
ISIC_0059299,0
ISIC_0059300,0
ISIC_0059312,0
ISIC_0059362,1
ISIC_0059364,0
ISIC_0059373,0
ISIC_0059384,0
ISIC_0059390,0
ISIC_0059404,0
ISIC_0059407,0
ISIC_0059432,0
ISIC_0059433,1
ISIC_0059436,0
ISIC_0059470,0
ISIC_0059501,0
ISIC_0059510,0
ISIC_0059539,0
ISIC_0059551,1
ISIC_0059593,1
ISIC_0059649,0
ISIC_0059659,0
ISIC_0059674,0
ISIC_0059679,0
ISIC_0059696,0
ISIC_0059704,0
ISIC_0059705,0
ISIC_0059713,0
ISIC_0059756,0
ISIC_0059762,0
ISIC_0059844,0
ISIC_0059846,0
ISIC_0059868,0
ISIC_0059894,0
ISIC_0059933,0
ISIC_0059938,0
ISIC_0059959,0
ISIC_0059963,0
ISIC_0059967,0
ISIC_0059990,0
ISIC_0060019,0
ISIC_0060046,0
ISIC_0060052,0
ISIC_0060066,0
ISIC_0060084,0
ISIC_0060089,0
ISIC_0060186,0
ISIC_0060231,0
ISIC_0060253,0
ISIC_0060255,0
ISIC_0060286,0
ISIC_0060388,0
ISIC_0060407,0
ISIC_0060451,0
ISIC_0060457,0
ISIC_0060468,0
ISIC_0060469,0
ISIC_0060473,0
ISIC_0060486,0
ISIC_0060492,0
ISIC_0060516,0
ISIC_0060581,0
ISIC_0060619,0
ISIC_0060628,0
ISIC_0060641,0
ISIC_0060649,0
ISIC_0060688,0
ISIC_0060707,0
ISIC_0060719,0
ISIC_0060745,0
ISIC_0060753,0
ISIC_0060768,0
ISIC_0060772,0
ISIC_0060785,0
ISIC_0060793,0
ISIC_0060835,0
ISIC_0060862,0
ISIC_0060882,0
ISIC_0060887,0
ISIC_0060912,0
ISIC_0060921,0
ISIC_0060948,0
ISIC_0060956,0
ISIC_0060959,0
ISIC_0060967,1
ISIC_0060979,1
ISIC_0061002,1
ISIC_0061037,0
ISIC_0061040,0
ISIC_0061082,0
ISIC_0061109,0
ISIC_0061111,0
ISIC_0061117,0
ISIC_0061169,0
ISIC_0061199,0
ISIC_0061230,0
ISIC_0061250,1
ISIC_0061265,1
ISIC_0061292,0
ISIC_0061315,1
ISIC_0061330,0
ISIC_0061401,0
ISIC_0061403,0
ISIC_0061421,0
ISIC_0061468,0
ISIC_0061478,0
ISIC_0061538,0
ISIC_0061540,0
ISIC_0061614,0
ISIC_0061648,0
ISIC_0061651,0
ISIC_0061729,0
ISIC_0061733,0
ISIC_0061737,0
ISIC_0061792,0
ISIC_0061808,0
ISIC_0061839,0
ISIC_0061847,0
ISIC_0061853,0
ISIC_0061860,0
ISIC_0061884,1
ISIC_0061929,0
ISIC_0061964,0
ISIC_0061975,0
ISIC_0062014,0
ISIC_0062020,0
ISIC_0062027,0
ISIC_0062046,0
ISIC_0062061,0
ISIC_0062065,0
ISIC_0062076,0
ISIC_0062078,0
ISIC_0062135,0
ISIC_0062141,1
ISIC_0062164,0
ISIC_0062185,0
ISIC_0062187,0
ISIC_0062193,0
ISIC_0062198,0
ISIC_0062215,0
ISIC_0062265,0
ISIC_0062310,0
ISIC_0062319,0
ISIC_0062327,0
ISIC_0062334,0
ISIC_0062370,0
ISIC_0062375,0
ISIC_0062382,1
ISIC_0062384,0
ISIC_0062394,0
ISIC_0062407,1
ISIC_0062422,0
ISIC_0062431,0
ISIC_0062495,0
ISIC_0062498,0
ISIC_0062505,1
ISIC_0062511,0
ISIC_0062526,0
ISIC_0062538,0
ISIC_0062546,0
ISIC_0062605,0
ISIC_0062704,0
ISIC_0062726,0
ISIC_0062740,0
ISIC_0062784,0
ISIC_0062785,0
ISIC_0062828,0
ISIC_0062842,0
ISIC_0062867,0
ISIC_0062906,0
ISIC_0062911,0
ISIC_0062920,0
ISIC_0062960,0
ISIC_0062973,0
ISIC_0062981,0
ISIC_0062997,0
ISIC_0063003,0
ISIC_0063028,0
ISIC_0063062,0
ISIC_0063079,0
ISIC_0063316,0
ISIC_0063362,1
ISIC_0063367,1
ISIC_0063374,0
ISIC_0063378,0
ISIC_0063394,1
ISIC_0063418,0
ISIC_0063439,0
ISIC_0063441,0
ISIC_0063518,0
ISIC_0063524,0
ISIC_0063549,0
ISIC_0063581,0
ISIC_0063590,0
ISIC_0063592,0
ISIC_0063594,0
ISIC_0063600,0
ISIC_0063613,0
ISIC_0063617,1
ISIC_0063620,0
ISIC_0063626,0
ISIC_0063670,0
ISIC_0063672,0
ISIC_0063705,0
ISIC_0063719,0
ISIC_0063725,1
ISIC_0063786,0
ISIC_0063821,0
ISIC_0063853,0
ISIC_0063899,0
ISIC_0063919,0
ISIC_0063934,0
ISIC_0063952,1
ISIC_0063965,0
ISIC_0063977,0
ISIC_0064002,0
ISIC_0064011,0
ISIC_0064028,0
ISIC_0064039,0
ISIC_0064060,1
ISIC_0064073,1
ISIC_0064142,0
ISIC_0064173,0
ISIC_0064205,0
ISIC_0064259,0
ISIC_0064263,0
ISIC_0064304,0
ISIC_0064312,0
ISIC_0064328,1
ISIC_0064370,0
ISIC_0064389,0
ISIC_0064412,0
ISIC_0064501,0
ISIC_0064523,0
ISIC_0064525,0
ISIC_0064528,0
ISIC_0064533,0
ISIC_0064565,0
ISIC_0064602,0
ISIC_0064616,0
ISIC_0064640,0
ISIC_0064658,0
ISIC_0064659,0
ISIC_0064663,0
ISIC_0064697,0
ISIC_0064698,0
ISIC_0064707,0
ISIC_0064718,0
ISIC_0064820,0
ISIC_0064850,0
ISIC_0064865,0
ISIC_0064873,0
ISIC_0064874,1
ISIC_0064879,0
ISIC_0064882,0
ISIC_0064932,0
ISIC_0064961,0
ISIC_0064964,0
ISIC_0065016,0
ISIC_0065038,0
ISIC_0065090,0
ISIC_0065105,0
ISIC_0065163,0
ISIC_0065172,0
ISIC_0065175,0
ISIC_0065182,0
ISIC_0065201,0
ISIC_0065202,0
ISIC_0065204,0
ISIC_0065223,0
ISIC_0065264,0
ISIC_0065269,0
ISIC_0065273,0
ISIC_0065325,0
ISIC_0065333,0
ISIC_0065357,0
ISIC_0065371,0
ISIC_0065390,0
ISIC_0065392,0
ISIC_0065400,0
ISIC_0065412,0
ISIC_0065457,0
ISIC_0065461,0
ISIC_0065486,0
ISIC_0065505,0
ISIC_0065519,0
ISIC_0065577,1
ISIC_0065586,0
ISIC_0065636,0
ISIC_0065713,0
ISIC_0065747,0
ISIC_0065756,0
ISIC_0065773,0
ISIC_0065779,0
ISIC_0065789,0
ISIC_0065795,0
ISIC_0065818,0
ISIC_0065819,0
ISIC_0065836,0
ISIC_0065847,0
ISIC_0065854,0
ISIC_0065882,0
ISIC_0065900,0
ISIC_0065940,0
ISIC_0065995,0
ISIC_0066034,0
ISIC_0066050,0
ISIC_0066060,0
ISIC_0066067,0
ISIC_0066068,0
ISIC_0066113,0
ISIC_0066130,0
ISIC_0066177,0
ISIC_0066222,0
ISIC_0066240,1
ISIC_0066255,0
ISIC_0066262,1
ISIC_0066277,0
ISIC_0066285,0
ISIC_0066300,0
ISIC_0066321,0
ISIC_0066342,0
ISIC_0066354,1
ISIC_0066356,0
ISIC_0066397,0
ISIC_0066405,0
ISIC_0066415,0
ISIC_0066423,1
ISIC_0066440,0
ISIC_0066475,0
ISIC_0066524,0
ISIC_0066527,0
ISIC_0066529,0
ISIC_0066530,0
ISIC_0066580,0
ISIC_0066607,0
ISIC_0066624,0
ISIC_0066628,0
ISIC_0066687,0
ISIC_0066694,0
ISIC_0066713,0
ISIC_0066740,0
ISIC_0066779,0
ISIC_0066795,0
ISIC_0066805,0
ISIC_0066870,0
ISIC_0066873,0
ISIC_0066926,0
ISIC_0066950,0
ISIC_0066967,0
ISIC_0067011,0
ISIC_0067024,0
ISIC_0067045,0
ISIC_0067071,0
ISIC_0067114,0
ISIC_0067149,0
ISIC_0067156,0
ISIC_0067179,0
ISIC_0067201,0
ISIC_0067227,0
ISIC_0067342,0
ISIC_0067348,0
ISIC_0067410,0
ISIC_0067418,1
ISIC_0067420,0
ISIC_0067467,0
ISIC_0067502,1
ISIC_0067550,0
ISIC_0067590,0
ISIC_0067607,0
ISIC_0067613,0
ISIC_0067669,0
ISIC_0067673,0
ISIC_0067682,0
ISIC_0067699,1
ISIC_0067703,0
ISIC_0067727,0
ISIC_0067738,0
ISIC_0067750,0
ISIC_0067760,0
ISIC_0067763,0
ISIC_0067771,0
ISIC_0067797,0
ISIC_0067813,0
ISIC_0067838,0
ISIC_0067906,0
ISIC_0067914,1
ISIC_0067924,0
ISIC_0067974,0
ISIC_0067976,0
ISIC_0068061,0
ISIC_0068062,0
ISIC_0068111,0
ISIC_0068144,0
ISIC_0068154,0
ISIC_0068171,0
ISIC_0068174,0
ISIC_0068180,0
ISIC_0068210,0
ISIC_0068225,0
ISIC_0068305,0
ISIC_0068319,0
ISIC_0068351,0
ISIC_0068374,0
ISIC_0068378,0
ISIC_0068382,1
ISIC_0068386,0
ISIC_0068389,0
ISIC_0068429,0
ISIC_0068447,0
ISIC_0068457,0
ISIC_0068487,0
ISIC_0068494,0
ISIC_0068530,0
ISIC_0068539,0
ISIC_0068552,0
ISIC_0068601,0
ISIC_0068602,0
ISIC_0068610,0
ISIC_0068631,0
ISIC_0068634,0
ISIC_0068645,0
ISIC_0068646,1
ISIC_0068652,0
ISIC_0068655,0
ISIC_0068703,0
ISIC_0068712,0
ISIC_0068765,0
ISIC_0068855,0
ISIC_0068861,0
ISIC_0068864,0
ISIC_0068889,0
ISIC_0068890,0
ISIC_0068925,0
ISIC_0068948,0
ISIC_0068982,0
ISIC_0068988,0
ISIC_0069029,1
ISIC_0069039,0
ISIC_0069056,0
ISIC_0069100,0
ISIC_0069101,0
ISIC_0069136,0
ISIC_0069157,0
ISIC_0069174,0
ISIC_0069175,0
ISIC_0069205,0
ISIC_0069207,0
ISIC_0069222,0
ISIC_0069226,0
ISIC_0069278,0
ISIC_0069326,0
ISIC_0069331,0
ISIC_0069348,0
ISIC_0069349,0
ISIC_0069356,0
ISIC_0069364,0
ISIC_0069394,0
ISIC_0069398,0
ISIC_0069402,1
ISIC_0069404,0
ISIC_0069414,0
ISIC_0069462,0
ISIC_0069471,0
ISIC_0069486,0
ISIC_0069507,0
ISIC_0069529,0
ISIC_0069558,1
ISIC_0069570,0
ISIC_0069584,0
ISIC_0069619,0
ISIC_0069633,0
ISIC_0069634,0
ISIC_0069686,0
ISIC_0069698,0
ISIC_0069735,0
ISIC_0069743,1
ISIC_0069760,0
ISIC_0069824,0
ISIC_0069839,0
ISIC_0069858,0
ISIC_0069881,0
ISIC_0069882,0
ISIC_0069944,0
ISIC_0069959,0
ISIC_0069992,0
ISIC_0070001,0
ISIC_0070003,0
ISIC_0070024,0
ISIC_0070038,0
ISIC_0070077,0
ISIC_0070124,0
ISIC_0070126,0
ISIC_0070132,0
ISIC_0070173,0
ISIC_0070226,0
ISIC_0070244,0
ISIC_0070287,0
ISIC_0070294,0
ISIC_0070322,0
ISIC_0070340,0
ISIC_0070353,0
ISIC_0070375,0
ISIC_0070392,0
ISIC_0070404,0
ISIC_0070415,0
ISIC_0070509,0
ISIC_0070513,0
ISIC_0070587,0
ISIC_0070600,0
ISIC_0070626,0
ISIC_0070638,0
ISIC_0070654,0
ISIC_0070662,0
ISIC_0070712,0
ISIC_0070715,0
ISIC_0070774,0
ISIC_0070782,0
ISIC_0070786,0
ISIC_0070808,0
ISIC_0070840,0
ISIC_0070885,0
ISIC_0070903,0
ISIC_0070923,0
ISIC_0070978,0
ISIC_0071017,1
ISIC_0071022,0
ISIC_0071068,0
ISIC_0071091,0
ISIC_0071097,0
ISIC_0071162,0
ISIC_0071171,0
ISIC_0071181,0
ISIC_0071185,0
ISIC_0071194,0
ISIC_0071200,0
ISIC_0071216,0
ISIC_0071230,0
ISIC_0071237,0
ISIC_0071261,0
ISIC_0071277,0
ISIC_0071283,0
ISIC_0071362,0
ISIC_0071367,1
ISIC_0071368,0
ISIC_0071391,0
ISIC_0071489,0
ISIC_0071507,0
ISIC_0071537,1
ISIC_0071552,0
ISIC_0071585,0
ISIC_0071623,0
ISIC_0071643,0
ISIC_0071647,0
ISIC_0071697,0
ISIC_0071699,1
ISIC_0071704,0
ISIC_0071733,0
ISIC_0071819,0
ISIC_0071821,0
ISIC_0071832,0
ISIC_0071840,0
ISIC_0071841,0
ISIC_0071861,0
ISIC_0071896,0
ISIC_0071910,1
ISIC_0071924,0
ISIC_0071973,0
ISIC_0072011,0
ISIC_0072017,0
ISIC_0072027,0
ISIC_0072046,0
ISIC_0072080,0
ISIC_0072085,0
ISIC_0072100,0
ISIC_0072106,0
ISIC_0072120,0
ISIC_0072123,0
ISIC_0072170,0
ISIC_0072183,0
ISIC_0072185,0
ISIC_0072210,0
ISIC_0072212,0
ISIC_0072236,0
ISIC_0072259,0
ISIC_0072305,0
ISIC_0072313,0
ISIC_0072314,0
ISIC_0072320,0
ISIC_0072329,0
ISIC_0072333,0
ISIC_0072382,1
ISIC_0072383,1
ISIC_0072392,0
ISIC_0072394,0
ISIC_0072418,1
ISIC_0072443,0
ISIC_0072458,0
ISIC_0072500,0
ISIC_0072530,0
ISIC_0072553,0
ISIC_0072600,0
ISIC_0072639,0
ISIC_0072650,0
ISIC_0072657,0
ISIC_0072703,0
ISIC_0072715,0
ISIC_0072760,0
ISIC_0072775,0
ISIC_0072778,0
ISIC_0072796,0
ISIC_0072802,0
ISIC_0072865,1
ISIC_0072894,0
ISIC_0072896,1
ISIC_0072957,0
ISIC_0072975,0
ISIC_0073015,0
ISIC_0073025,0
ISIC_0073027,0
ISIC_0073036,0
ISIC_0073069,0
ISIC_0073075,1
ISIC_0073077,0
ISIC_0073135,0
ISIC_0073138,0
ISIC_0073150,0
ISIC_0073164,0
ISIC_0073184,0
ISIC_0073201,0
ISIC_0073207,0
ISIC_0073212,0
ISIC_0073220,0
ISIC_0073244,0
